id,id_apps,training,sentiment,content,cat_training,cat_results,preprocessing,id_object,arr_word,arr_counted,arr_group,role_group,create_at
11,0,0,-1,"dulu pernah, dijogja, kondisi trafic lagi macet , order ke arah bandara saya pake gopay, langsung dichat sama drivernya cancel aja",3,penumpang,"['dahulu', ',', 'dijogja', ',', 'kondisi', 'trafic', 'macet', ',', 'order', 'bandara', 'pake', 'gopay', ',', 'dichat', 'drivernya', 'cancel']",1,"dahulu|unknown|0;,|6|0.0;dijogja|unknown|0;,|6|0.0;kondisi|1|0.0;trafic|unknown|0;macet|4|-1.0;,|6|0.0;order|1|0.0;bandara|1|0.0;pake|2|0.0;gopay|unknown|0;,|6|0.0;dichat|unknown|0;drivernya|unknown|0;cancel|2|-1.0",x;x;x;x;x;x;s;x;x;l;lxx;x;x;x;x;s,0;0;0;0;0;0;-1.0;0;0;0;0.0;0;0;0;0;-1.0,"[[null, null, {""word"": ""macet"", ""type"": 4, ""value"": -1.0}, null, null], [null, {""word"": ""bandara"", ""type"": 1, ""value"": 0.0}, {""word"": ""pake"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""cancel"", ""type"": 2, ""value"": -1.0}, null, null]]",15/10/2018 8:00
12,0,-1,0,Pagi ini mama dan adik naik Go-Car ini. Eh driver-nya berkata kasar dan ngajak bertengkar karena adik saya meminta radio yang diputar keras-keras dimatikan. @ gojekindonesia tolong cek laporan masuk. Nomor order terlampir. Penumpang sudah berikan rating bintang 1. pic.twitter.com/vABdYNRIPN,3,penumpang,"['pagi', 'mama', 'adik', 'naik', 'go', 'car', '.', 'eh', 'driver', 'berkata', 'kasar', 'ngajak', 'bertengkar', 'adik', 'meminta', 'radio', 'diputar', 'keras', 'keras', 'dimatikan', '.', 'gojekindonesia', 'tolong', 'cek', 'laporan', 'masuk', '.', 'order', 'terlampir', '.', 'penumpang', 'berikan', 'rating', 'bintang', '.']",1,pagi|1|0.0;mama|unknown|0;adik|1|0.0;naik|2|1.0;go|2|1.0;car|unknown|0;.|6|0.0;eh|7|0.0;driver|1|0.0;berkata|unknown|0;kasar|4|-1.0;ngajak|unknown|0;bertengkar|unknown|0;adik|1|0.0;meminta|2|0.0;radio|1|0.0;diputar|unknown|0;keras|4|-1.0;keras|4|-1.0;dimatikan|unknown|0;.|6|0.0;gojekindonesia|1|1.0;tolong|2|0.0;cek|2|0.0;laporan|1|0.0;masuk|2|0.0;.|6|0.0;order|1|0.0;terlampir|unknown|0;.|6|0.0;penumpang|unknown|0;berikan|2|0.0;rating|unknown|0;bintang|unknown|0;.|6|0.0,x;x;l;lxx;s;x;x;x;x;x;s;x;x;l;lxx;l;x;s;s;x;x;l;lxx;lxx;l;lxx;x;x;x;x;x;s;x;x;x,0;0;0;1.0;1.0;0;0;0;0;0;-1.0;0;0;0;0.0;0;0;-1.0;-1.0;0;0;0;1.0;0.0;0;0.0;0;0;0;0;0;0.0;0;0;0,"[[null, {""word"": ""adik"", ""type"": 1, ""value"": 0.0}, {""word"": ""naik"", ""type"": 2, ""value"": 1.0}, null, null], [null, null, {""word"": ""go"", ""type"": 2, ""value"": 1.0}, null, null], [null, null, {""word"": ""kasar"", ""type"": 4, ""value"": -1.0}, null, null], [null, {""word"": ""adik"", ""type"": 1, ""value"": 0.0}, {""word"": ""meminta"", ""type"": 2, ""value"": 0.0}, {""word"": ""radio"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""keras"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""keras"", ""type"": 4, ""value"": -1.0}, null, null], [null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""tolong"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""cek"", ""type"": 2, ""value"": 0.0}, {""word"": ""laporan"", ""type"": 1, ""value"": 0.0}, null], [null, {""word"": ""laporan"", ""type"": 1, ""value"": 0.0}, {""word"": ""masuk"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""berikan"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
13,0,-1,0,"@ gojekindonesia sekarang, akun masih terjebak di nomor pembajak, gabisa diganti karena harus menunggu 24 jam, dan belum ada follow up dari cs",1,aplikasi,"['gojekindonesia', ',', 'akun', 'terjebak', 'di', 'pembajak', ',', 'gabisa', 'diganti', 'menunggu', 'jam', ',', 'belum', 'follow', 'up', 'cs']",1,"gojekindonesia|1|1.0;,|6|0.0;akun|1|0.0;terjebak|unknown|0;pembajak|unknown|0;,|6|0.0;gabisa|unknown|0;diganti|3|0.0;menunggu|2|-1.0;jam|1|-1.0;,|6|0.0;belum|10|-1.0;follow|2|0.0;up|4|1.0;cs|1|0.0",x;x;x;x;x;x;x;s;lxx;l;x;l;lxx;l;l,0;0;0;0;0;0;0;0.0;1;0;0;0;-1;0;0,"[[null, null, {""word"": ""diganti"", ""type"": 3, ""value"": 0.0}, null, null], [null, null, {""word"": ""menunggu"", ""type"": 2, ""value"": -1.0}, {""word"": ""jam"", ""type"": 1, ""value"": -1.0}, null], [null, {""word"": ""belum"", ""type"": 10, ""value"": -1.0}, {""word"": ""follow"", ""type"": 2, ""value"": 0.0}, {""word"": ""up"", ""type"": 4, ""value"": 1.0}, {""word"": ""cs"", ""type"": 1, ""value"": 0.0}]]",15/10/2018 8:00
14,0,-1,-1,"@ gojekindonesia no hp akun di aplikasi berubah nomor hpnya ke pembajak. Sudah telp cs untuk recovery, namun belum ada follow up lg",5,aplikasi,"['gojekindonesia', 'no', 'hp', 'akun', 'di', 'aplikasi', 'berubah', 'hpnya', 'pembajak', '.', 'telepon', 'cs', 'recovery', ',', 'belum', 'follow', 'up']",1,"gojekindonesia|1|1.0;no|5|-1.0;hp|unknown|0;akun|1|0.0;aplikasi|1|0.0;berubah|2|0.0;hpnya|unknown|0;pembajak|unknown|0;.|6|0.0;telepon|1|0.0;cs|1|0.0;recovery|unknown|0;,|6|0.0;belum|10|-1.0;follow|2|0.0;up|4|1.0",x;x;x;x;l;lxx;x;x;x;x;x;x;x;l;lxx;l,0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;-1;0,"[[null, {""word"": ""aplikasi"", ""type"": 1, ""value"": 0.0}, {""word"": ""berubah"", ""type"": 2, ""value"": 0.0}, null, null], [null, {""word"": ""belum"", ""type"": 10, ""value"": -1.0}, {""word"": ""follow"", ""type"": 2, ""value"": 0.0}, {""word"": ""up"", ""type"": 4, ""value"": 1.0}, null]]",15/10/2018 8:00
15,0,-1,-1,"Hari ini sebel banget sama driver @ gojekindonesia sdh tiga kali pesan tapi dianggurin sama drivernya, habis itu baru dicancel. Jadi telat deh kereta",3,driver,"['sebal', 'sangat', 'driver', 'gojekindonesia', 'memesan', 'dianggurin', 'drivernya', ',', 'habis', 'dicancel', '.', 'telat', 'deh', 'kereta']",1,"sebal|4|-1.0;sangat|10|1.0;driver|1|0.0;gojekindonesia|1|1.0;memesan|2|0.0;dianggurin|unknown|0;drivernya|unknown|0;,|6|0.0;habis|2|-1.0;dicancel|unknown|0;.|6|0.0;telat|4|-1.0;deh|7|0.0;kereta|1|0.0",s;x;x;l;lxx;x;x;x;s;x;x;s;x;x,-1.0;0;0;0;1.0;0;0;0;-1.0;0;0;-1.0;0;0,"[[null, null, {""word"": ""sebal"", ""type"": 4, ""value"": -1.0}, null, null], [null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""memesan"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""habis"", ""type"": 2, ""value"": -1.0}, null, null], [null, null, {""word"": ""telat"", ""type"": 4, ""value"": -1.0}, null, null]]",15/10/2018 8:00
16,0,0,0,"Untuk @ gojekindonesia berilah penjelasan kenapa sampai sekarang akun saya diblokir, atau kalau memang tidak bisa dipulihkan tolong beri penjelasan. Atau adakah yg mengalami hal serupa dgn saya, gimana solusinya. Tks. @ infomalang @ e100ss @ infosurabayapic.twitter.com/nd6TP1qWx3",5,aplikasi,"['gojekindonesia', 'berilah', 'penjelasan', 'akun', 'diblokir', ',', 'tidak', 'dipulihkan', 'tolong', 'beri', 'penjelasan', '.', 'adakah', 'mengalami', 'serupa', ',', 'solusinya', '.', 'tks', '.', 'infomalang', 'e100ss', 'infosurabaya']",1,"gojekindonesia|1|1.0;berilah|unknown|0;penjelasan|1|1.0;akun|1|0.0;diblokir|3|-1.0;,|6|0.0;tidak|10|-1.0;dipulihkan|unknown|0;tolong|2|0.0;beri|2|0.0;penjelasan|1|1.0;.|6|0.0;adakah|10|0.0;mengalami|2|0.0;serupa|unknown|0;,|6|0.0;solusinya|unknown|0;.|6|0.0;tks|unknown|0;.|6|0.0;infomalang|unknown|0;e100ss|unknown|0;infosurabaya|unknown|0",x;x;x;l;lxx;x;x;x;s;lxx;l;x;l;lxx;x;x;x;x;x;x;x;x;x,0;0;0;0;-1.0;0;0;0;0.0;1.0;0;0;0;0.0;0;0;0;0;0;0;0;0;0,"[[null, {""word"": ""akun"", ""type"": 1, ""value"": 0.0}, {""word"": ""diblokir"", ""type"": 3, ""value"": -1.0}, null, null], [null, null, {""word"": ""tolong"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""beri"", ""type"": 2, ""value"": 0.0}, {""word"": ""penjelasan"", ""type"": 1, ""value"": 1.0}, null], [null, {""word"": ""adakah"", ""type"": 10, ""value"": 0.0}, {""word"": ""mengalami"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
17,0,-1,-1,@ gojekindonesia sy telah melakukan withdraw dri kemaren kok belum juga masuk y,1,others,"['gojekindonesia', 'withdraw', 'dri', 'kemaren', 'kok', 'belum', 'masuk']",1,gojekindonesia|1|1.0;withdraw|unknown|0;dri|5|0.0;kemaren|5|0.0;kok|1|0.0;belum|10|-1.0;masuk|2|0.0,x;x;x;x;l;l;lxx,0;0;0;0;0;0;-1.0,"[[{""word"": ""kok"", ""type"": 1, ""value"": 0.0}, {""word"": ""belum"", ""type"": 10, ""value"": -1.0}, {""word"": ""masuk"", ""type"": 2, ""value"": 0.0}, null, null]]",26/2/2019 17:12
18,0,0,-1,"Dear @ gojekindonesia, barusan saya dapet notif kalo akun saya terblokir karena banyak cancel semalam. Perlu diketahui, saya banyak cancel karena orderan saya selalu di accept oleh beberapa driver yg nomornya tdk bisa dihubungi. (1) pic.twitter.com/UbyVZUS7zr",1,driver,"['dear', 'gojekindonesia', ',', 'mendapat', 'notifikasi', 'akun', 'terblokir', 'cancel', 'semalam', '.', 'diketahui', ',', 'cancel', 'orderan', 'di', 'accept', 'driver', 'nomornya', 'tidak', 'dihubungi', '.']",1,"dear|1|0.0;gojekindonesia|1|1.0;,|6|0.0;mendapat|2|1.0;notifikasi|1|0.0;akun|1|0.0;terblokir|unknown|0;cancel|2|-1.0;semalam|5|0.0;.|6|0.0;diketahui|3|0.0;,|6|0.0;cancel|2|-1.0;orderan|1|0.0;accept|unknown|0;driver|1|0.0;nomornya|unknown|0;tidak|10|-1.0;dihubungi|unknown|0;.|6|0.0",x;x;x;lxx;l;x;x;s;x;x;s;x;lxx;l;x;x;x;x;x;x,0;0;0;1.0;0;0;0;-1.0;0;0;0.0;0;-1.0;0;0;0;0;0;0;0,"[[null, null, {""word"": ""mendapat"", ""type"": 2, ""value"": 1.0}, {""word"": ""notifikasi"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""cancel"", ""type"": 2, ""value"": -1.0}, null, null], [null, null, {""word"": ""diketahui"", ""type"": 3, ""value"": 0.0}, null, null], [null, null, {""word"": ""cancel"", ""type"": 2, ""value"": -1.0}, {""word"": ""orderan"", ""type"": 1, ""value"": 0.0}, null]]",15/10/2018 8:00
19,0,0,0,Tapi kenapa di aplikasi menyatakan bahwa belum tersedia ya? Padahal saya baru download. Mohon bantuannya,1,aplikasi,"['di', 'aplikasi', 'menyatakan', 'belum', 'padahal', 'download', '.', 'mohon', 'bantuannya']",1,aplikasi|1|0.0;menyatakan|2|0.0;belum|10|-1.0;padahal|6|0.0;download|unknown|0;.|6|0.0;mohon|2|0.0;bantuannya|unknown|0,l;lxx;x;x;x;x;s;x,0;0.0;0;0;0;0;0.0;0,"[[null, {""word"": ""aplikasi"", ""type"": 1, ""value"": 0.0}, {""word"": ""menyatakan"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""mohon"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
20,0,-1,-1,@ gojekindonesia mau lapor tadi gojek saya putus rem motornya dan saya diturunin di pinggir jalan :( pic.twitter.com/QHW5yuN2N6,3,perusahaan,"['gojekindonesia', 'lapor', 'gojek', 'putus', 'rem', 'motornya', 'diturunin', 'di', 'pinggir', 'jalan']",1,gojekindonesia|1|1.0;lapor|2|0.0;gojek|1|0.0;putus|4|-1.0;rem|unknown|0;motornya|unknown|0;diturunin|unknown|0;pinggir|unknown|0;jalan|1|0.0,l;lxx;l;l;x;x;x;x;x,0;-1;0;0;0;0;0;0;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""lapor"", ""type"": 2, ""value"": 0.0}, {""word"": ""gojek"", ""type"": 1, ""value"": 0.0}, {""word"": ""putus"", ""type"": 4, ""value"": -1.0}]]",15/10/2018 8:00
21,0,-1,0,Kebiasaan banget ya driver @ gojekindonesia di peta posisinya dekat kita tapi ternyata posisi aslinya jauh,1,driver,"['kebiasaan', 'sangat', 'driver', 'gojekindonesia', 'di', 'peta', 'posisinya', 'posisi', 'aslinya']",1,kebiasaan|unknown|0;sangat|10|1.0;driver|1|0.0;gojekindonesia|1|1.0;peta|1|0.0;posisinya|unknown|0;posisi|1|-1.0;aslinya|unknown|0,x;x;x;x;x;x;x;x,0;0;0;0;0;0;0;0,[],15/10/2018 8:00
22,0,-1,0,"@ gojekindonesia app gojek error, setelah update malah tidak bisa diinstal, bagaimana ini?",1,perusahaan,"['gojekindonesia', 'app', 'gojek', 'eror', ',', 'update', 'tidak', 'diinstal', ',']",1,"gojekindonesia|1|1.0;app|unknown|0;gojek|1|0.0;eror|1|-1.0;,|6|0.0;update|2|0.0;tidak|10|-1.0;diinstal|unknown|0;,|6|0.0",x;x;x;x;x;s;x;x;x,0;0;0;0;0;0.0;0;0;0,"[[null, null, {""word"": ""update"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
23,0,-1,-1,"@ gojekindonesia Halo, malam tadi saya top up di gojek tapi sampai sekarang belum masuk, apakah app gojek sedang eror? Saya juga sudah logout dan login kembali tapi tetap saja saldo saya tidak bertambah. Tolong diperbaiki ya, saya sangat perlu saldo tsb. ",1,aplikasi,"['gojekindonesia', ',', 'malam', 'top', 'up', 'di', 'gojek', 'belum', 'masuk', ',', 'app', 'gojek', 'sedang', 'eror', 'logout', 'login', 'saldo', 'tidak', 'bertambah', '.', 'tolong', 'diperbaiki', ',', 'saldo', '.']",1,"gojekindonesia|1|1.0;,|6|0.0;malam|1|-1.0;top|1|-1.0;up|4|1.0;gojek|1|0.0;belum|10|-1.0;masuk|2|0.0;,|6|0.0;app|unknown|0;gojek|1|0.0;sedang|10|0.0;eror|1|-1.0;logout|unknown|0;login|unknown|0;saldo|1|0.0;tidak|10|-1.0;bertambah|3|1.0;.|6|0.0;tolong|2|0.0;diperbaiki|3|1.0;,|6|0.0;saldo|1|0.0;.|6|0.0",x;x;x;l;lxx;l;l;lxx;x;x;x;x;x;x;x;l;l;lxx;x;s;s;x;x;x,0;0;0;0;-1;0;0;-1.0;0;0;0;0;0;0;0;0;0;-1;0;0.0;1.0;0;0;0,"[[null, {""word"": ""top"", ""type"": 1, ""value"": -1.0}, {""word"": ""up"", ""type"": 4, ""value"": 1.0}, {""word"": ""gojek"", ""type"": 1, ""value"": 0.0}, null], [null, {""word"": ""belum"", ""type"": 10, ""value"": -1.0}, {""word"": ""masuk"", ""type"": 2, ""value"": 0.0}, null, null], [{""word"": ""saldo"", ""type"": 1, ""value"": 0.0}, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""bertambah"", ""type"": 3, ""value"": 1.0}, null, null], [null, null, {""word"": ""tolong"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""diperbaiki"", ""type"": 3, ""value"": 1.0}, null, null]]",15/10/2018 8:00
24,0,0,1,@ gojekindonesia kemarin saya ketinggalan barang di gocar dan go bluebird bagaimana cara melacaknya? Order RB 1590808921 dan RB 1591562753,6,penumpang,"['gojekindonesia', 'ketinggalan', 'di', 'gocar', 'go', 'bluebird', 'melacaknya', 'order', 'rb', 'rb']",1,gojekindonesia|1|1.0;ketinggalan|unknown|0;gocar|unknown|0;go|2|1.0;bluebird|unknown|0;melacaknya|unknown|0;order|1|0.0;rb|1|0.0;rb|1|0.0,x;x;x;s;x;x;x;x;x,0;0;0;1.0;0;0;0;0;0,"[[null, null, {""word"": ""go"", ""type"": 2, ""value"": 1.0}, null, null]]",15/10/2018 8:00
25,0,0,0,"Selamat pagi, @ gojekindonesia. HP saya baru hilang dan saat ingin menggunakan acc gojek di hp lain harus diverifikasi terlebih dahulu dengan menggunakan nomor di hp yang hilang. Apakah untuk verifikasinya bisa diganti dengan nomor yang baru? Terimakasih",1,perusahaan,"['pagi', ',', 'gojekindonesia', '.', 'hp', 'hilang', 'menggunakan', 'acc', 'gojek', 'di', 'hp', 'diverifikasi', 'terlebih', 'menggunakan', 'di', 'hp', 'hilang', '.', 'verifikasinya', 'diganti', 'terimakasih']",1,"pagi|1|0.0;,|6|0.0;gojekindonesia|1|1.0;.|6|0.0;hp|unknown|0;hilang|4|-1.0;menggunakan|2|0.0;acc|unknown|0;gojek|1|0.0;hp|unknown|0;diverifikasi|unknown|0;terlebih|10|1.0;menggunakan|2|0.0;hp|unknown|0;hilang|4|-1.0;.|6|0.0;verifikasinya|unknown|0;diganti|3|0.0;terimakasih|7|1.0",x;x;x;x;x;lxx;l;x;x;x;x;l;lxx;x;s;x;x;s;ss,0;0;0;0;0;-1.0;0;0;0;0;0;0;1.0;0;-1.0;0;0;0.0;1.0,"[[null, null, {""word"": ""hilang"", ""type"": 4, ""value"": -1.0}, {""word"": ""menggunakan"", ""type"": 2, ""value"": 0.0}, null], [null, {""word"": ""terlebih"", ""type"": 10, ""value"": 1.0}, {""word"": ""menggunakan"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""hilang"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""diganti"", ""type"": 3, ""value"": 0.0}, null, null]]",15/10/2018 8:00
26,0,0,-1,Cuma minta matiin radio yg suaranya kencang bukan permintaan aneh dan bukan over servis,3,others,"['meminta', 'matiin', 'radio', 'suaranya', 'kencang', 'bukan', 'permintaan', 'aneh', 'bukan', 'over', 'servis']",1,meminta|2|0.0;matiin|unknown|0;radio|1|0.0;suaranya|unknown|0;kencang|4|-1.0;bukan|10|-1.0;permintaan|2|0.0;aneh|4|-1.0;bukan|10|-1.0;over|2|0.0;servis|unknown|0,s;x;x;x;s;l;lxx;l;l;lxx;x,0.0;0;0;0;-1.0;0;1;0;0;-1.0;0,"[[null, null, {""word"": ""meminta"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""kencang"", ""type"": 4, ""value"": -1.0}, null, null], [null, {""word"": ""bukan"", ""type"": 10, ""value"": -1.0}, {""word"": ""permintaan"", ""type"": 2, ""value"": 0.0}, {""word"": ""aneh"", ""type"": 4, ""value"": -1.0}, null], [null, {""word"": ""bukan"", ""type"": 10, ""value"": -1.0}, {""word"": ""over"", ""type"": 2, ""value"": 0.0}, null, null]]",26/2/2019 17:12
27,0,0,0,"@ gojekindonesia gak masalah saya diblokir, karena masih bisa pake ojek online sebelah. Tapi yg perlu diketahui adalah banyak akun/driver bodong di Kemang Selatan. Resenya, mereka bbrp kali accept orderan sehingga saya juga harus cancel beberapa kali.",3,driver,"['gojekindonesia', 'tidak', 'diblokir', ',', 'pake', 'ojek', 'online', 'sebelah', '.', 'diketahui', 'akun', 'driver', 'bodong', 'di', 'kemang', 'selatan', '.', 'resenya', ',', 'accept', 'orderan', 'cancel', '.']",1,"gojekindonesia|1|1.0;tidak|10|-1.0;diblokir|3|-1.0;,|6|0.0;pake|2|0.0;ojek|1|0.0;online|4|0.0;sebelah|4|0.0;.|6|0.0;diketahui|3|0.0;akun|1|0.0;driver|1|0.0;bodong|unknown|0;kemang|unknown|0;selatan|1|0.0;.|6|0.0;resenya|unknown|0;,|6|0.0;accept|unknown|0;orderan|1|0.0;cancel|2|-1.0;.|6|0.0",l;l;lxx;x;lxx;l;l;s;x;lxx;l;x;x;x;x;x;x;x;x;l;lxx;x,0;0;1;0;0.0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0;0;0;-1.0;0,"[[{""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""diblokir"", ""type"": 3, ""value"": -1.0}, null, null], [null, null, {""word"": ""pake"", ""type"": 2, ""value"": 0.0}, {""word"": ""ojek"", ""type"": 1, ""value"": 0.0}, {""word"": ""online"", ""type"": 4, ""value"": 0.0}], [null, null, {""word"": ""sebelah"", ""type"": 4, ""value"": 0.0}, null, null], [null, null, {""word"": ""diketahui"", ""type"": 3, ""value"": 0.0}, {""word"": ""akun"", ""type"": 1, ""value"": 0.0}, null], [null, {""word"": ""orderan"", ""type"": 1, ""value"": 0.0}, {""word"": ""cancel"", ""type"": 2, ""value"": -1.0}, null, null]]",15/10/2018 8:00
28,0,-1,-1,Haii @ gojekindonesia pelayanan go foodnya akhir akhir ini bikin tidak nyaman. Setiap pesan selalu diminta tolong untuk bantu top up tukang gojeknya. Kadang ada yg maksa. pelanggan menjadi tidak nyaman sekali.,3,penumpang,"['haii', 'gojekindonesia', 'pelayanan', 'go', 'foodnya', 'bikin', 'tidak', 'nyaman', '.', 'memesan', 'diminta', 'tolong', 'bantu', 'top', 'up', 'tukang', 'gojeknya', '.', 'memaksa', '.', 'pelanggan', 'tidak', 'nyaman', '.']",1,haii|unknown|0;gojekindonesia|1|1.0;pelayanan|1|0.0;go|2|1.0;foodnya|unknown|0;bikin|2|0.0;tidak|10|-1.0;nyaman|4|1.0;.|6|0.0;memesan|2|0.0;diminta|2|0.0;tolong|2|0.0;bantu|2|1.0;top|1|-1.0;up|4|1.0;tukang|1|0.0;gojeknya|unknown|0;.|6|0.0;memaksa|2|-1.0;.|6|0.0;pelanggan|1|0.0;tidak|10|-1.0;nyaman|4|1.0;.|6|0.0,x;x;l;lxx;x;l;l;lxx;x;s;s;s;lxx;l;l;x;x;x;s;x;l;l;lxx;x,0;0;0;1.0;0;0.0;0;-1;0;0.0;0.0;0.0;-1;0;0;0;0;0;-1.0;0;0;0;-1;0,"[[null, {""word"": ""pelayanan"", ""type"": 1, ""value"": 0.0}, {""word"": ""go"", ""type"": 2, ""value"": 1.0}, null, null], [null, null, {""word"": ""bikin"", ""type"": 2, ""value"": 0.0}, null, null], [{""word"": ""bikin"", ""type"": 2, ""value"": 0.0}, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""nyaman"", ""type"": 4, ""value"": 1.0}, null, null], [null, null, {""word"": ""memesan"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""diminta"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""tolong"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""bantu"", ""type"": 2, ""value"": 1.0}, {""word"": ""top"", ""type"": 1, ""value"": -1.0}, {""word"": ""up"", ""type"": 4, ""value"": 1.0}], [null, null, {""word"": ""memaksa"", ""type"": 2, ""value"": -1.0}, null, null], [{""word"": ""pelanggan"", ""type"": 1, ""value"": 0.0}, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""nyaman"", ""type"": 4, ""value"": 1.0}, null, null]]",15/10/2018 8:00
29,0,-1,-1,@ gojekindonesia sy kemarin isi saldo tapi kok promo gak masuk ke akun saya padahal sya baru pertama kali isi gopay,1,aplikasi,"['gojekindonesia', 'isi', 'saldo', 'kok', 'promo', 'tidak', 'masuk', 'akun', 'padahal', 'isi', 'gopay']",1,gojekindonesia|1|1.0;isi|1|0.0;saldo|1|0.0;kok|1|0.0;promo|1|0.0;tidak|10|-1.0;masuk|2|0.0;akun|1|0.0;padahal|6|0.0;isi|1|0.0;gopay|unknown|0,x;x;x;x;x;l;lxx;l;x;x;x,0;0;0;0;0;0;-1.0;0;0;0;0,"[[null, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""masuk"", ""type"": 2, ""value"": 0.0}, {""word"": ""akun"", ""type"": 1, ""value"": 0.0}, null]]",15/10/2018 8:00
30,0,0,1,"Bismillah, afwan admin @ gojekindonesia Utk daerah Makassar, fitur Go-Box kenapa selalu begini problemnya? Padahal kuota masih full, dicoba di jaringan wifi yg strong signal sama saja, dicoba di hp teman dan hp mantan jg masih sama. Mohon penjelasannya, syukron pic.twitter.com/0E7SA8NOmk",1,aplikasi,"['bismillah', ',', 'afwan', 'admin', 'gojekindonesia', 'daerah', 'makassar', ',', 'fitur', 'go', 'box', 'problemnya', 'padahal', 'kuota', 'full', ',', 'dicoba', 'di', 'jaringan', 'wifi', 'strong', 'signal', ',', 'dicoba', 'di', 'hp', 'teman', 'hp', '.', 'mohon', 'penjelasannya', ',', 'syukron']",1,"bismillah|unknown|0;,|6|0.0;afwan|unknown|0;admin|unknown|0;gojekindonesia|1|1.0;daerah|1|0.0;makassar|unknown|0;,|6|0.0;fitur|unknown|0;go|2|1.0;box|unknown|0;problemnya|unknown|0;padahal|6|0.0;kuota|1|0.0;full|4|1.0;,|6|0.0;dicoba|unknown|0;jaringan|1|1.0;wifi|unknown|0;strong|unknown|0;signal|unknown|0;,|6|0.0;dicoba|unknown|0;hp|unknown|0;teman|1|1.0;hp|unknown|0;.|6|0.0;mohon|2|0.0;penjelasannya|unknown|0;,|6|0.0;syukron|unknown|0",x;x;x;x;x;x;x;x;x;s;x;x;x;l;lxx;x;x;x;x;x;x;x;x;x;x;x;x;s;x;x;x,0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0,"[[null, null, {""word"": ""go"", ""type"": 2, ""value"": 1.0}, null, null], [null, {""word"": ""kuota"", ""type"": 1, ""value"": 0.0}, {""word"": ""full"", ""type"": 4, ""value"": 1.0}, null, null], [null, null, {""word"": ""mohon"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
31,0,-1,1,Yg jd pertanyaan knp dipersulit pnggantian plat nomor via apk & ada fasilitas pnggantian plat nomor baru di apk?,1,aplikasi,"['pertanyaan', 'dipersulit', 'pnggantian', 'plat', 'aplikasi', 'fasilitas', 'pnggantian', 'plat', 'di', 'aplikasi']",1,pertanyaan|1|-1.0;dipersulit|3|-1.0;pnggantian|unknown|0;plat|unknown|0;aplikasi|1|0.0;fasilitas|1|0.0;pnggantian|unknown|0;plat|unknown|0;aplikasi|1|0.0,l;lxx;x;x;x;x;x;x;x,0;1;0;0;0;0;0;0;0,"[[null, {""word"": ""pertanyaan"", ""type"": 1, ""value"": -1.0}, {""word"": ""dipersulit"", ""type"": 3, ""value"": -1.0}, null, null]]",15/10/2018 8:00
